"140","10","秀水鄉","504"
"141","10","鹿港鎮","505"
"142","10","福興鄉","506"
"143","10","線西鄉","507"
"144","10","和美鎮","508"
"145","10","伸港鄉","509"
"146","10","員林鎮","510"
"147","10","社頭鄉","511"
"148","10","永靖鄉","512"
"149","10","埔心鄉","513"
"150","10","溪湖鎮","514"
"151","10","大村鄉","515"
"152","10","埔鹽鄉","516"
"153","10","田中鎮","520"
"154","10","北斗鎮","521"
"155","10","田尾鄉","522"
"156","10","埤頭鄉","523"
"157","10","溪州鄉","524"
"158","10","竹塘鄉","525"
"159","10","二林鎮","526"
"160","10","大城鄉","527"
"161","10","芳苑鄉","528"
"162","10","二水鄉","530"
"163","11","南投市","540"
"164","11","中寮鄉","541"
"165","11","草屯鎮","542"
"166","11","國姓鄉","544"
"167","11","埔里鎮","545"
"168","11","仁愛鄉","546"
"169","11","名間鄉","551"
"170","11","集集鎮","552"
"171","11","水里鄉","553"
"172","11","魚池鄉","555"
"173","11","信義鄉","556"
"174","11","竹山鎮","557"
"175","11","鹿谷鄉","558"
"176","12","東區","600"
"177","12","西區","600"
"178","13","番路鄉","602"
"179","13","梅山鄉","603"
"180","13","竹崎鄉","604"
"181","13","阿里山","605"
"182","13","中埔鄉","606"
"183","13","大埔鄉","607"
"184","13","水上鄉","608"
"185","13","鹿草鄉","611"
"186","13","太保市","612"
"187","13","朴子市","613"
"188","13","東石鄉","614"
"189","13","六腳鄉","615"
"190","13","新港鄉","616"
"191","13","民雄鄉","621"
"192","13","大林鎮","622"
"193","13","溪口鄉","623"
"194","13","義竹鄉","624"
"195","13","布袋鎮","625"
"196","14","斗南鎮","630"
"197","14","大埤鄉","631"
"198","14","虎尾鎮","632"
"199","14","土庫鎮","633"
"200","14","褒忠鄉","634"
"201","14","東勢鄉","635"
"202","14","台西鄉","636"
"203","14","崙背鄉","637"
"204","14","麥寮鄉","638"
"205","14","斗六市","640"
"206","14","林內鄉","643"
"207","14","古坑鄉","646"
"208","14","莿桐鄉","647"
"209","14","西螺鎮","648"
"210","14","二崙鄉","649"
"211","14","北港鎮","651"
"212","14","水林鄉","652"
"213","14","口湖鄉","653"
"214","14","四湖鄉","654"
"215","14","元長鄉","655"
"216","15","中西區","700"
"217","15","東區","701"
"218","15","南區","702"
"219","15","北區","704"
"220","15","安平區","708"
"221","15","安南區","709"
"222","15","永康區","710"
"223","15","歸仁區","711"
"224","15","新化區","712"
"225","15","左鎮區","713"
"226","15","玉井區","714"
"227","15","楠西區","715"
"228","15","南化區","716"
"229","15","仁德區","717"
"230","15","關廟區","718"
"231","15","龍崎區","719"
"232","15","官田區","720"
"233","15","麻豆區","721"
"234","15","佳里區","722"
"235","15","西港區","723"
"236","15","七股區","724"
"237","15","將軍區","725"
"238","15","學甲區","726"
"239","15","北門區","727"
"240","15","新營區","730"
"241","15","後壁區","731"
"242","15","白河區","732"
"243","15","東山區","733"
"244","15","六甲區","734"
"245","15","下營區","735"
"246","15","柳營區","736"
"247","15","鹽水區","737"
"248","15","善化區","741"
"249","15","大內區","742"
"250","15","山上區","743"
"251","15","新市區","744"
"252","15","安定區","745"
"253","16","新興區","800"
"254","16","前金區","801"
"255","16","苓雅區","802"
"256","16","鹽埕區","803"
"257","16","鼓山區","804"
"258","16","旗津區","805"
"259","16","前鎮區","806"
"260","16","三民區","807"
"261","16","楠梓區","811"
"262","16","小港區","812"
"263","16","左營區","813"
"264","16","仁武區","814"
"265","16","大社區","815"
"266","16","岡山區","820"
"267","16","路竹區","821"
"268","16","阿蓮區","822"
"269","16","田寮區","823"
"270","16","燕巢區","824"
"271","16","橋頭區","825"
"272","16","梓官區","826"
"273","16","彌陀區","827"
"274","16","永安區","828"
"275","16","湖內區","829"
"276","16","鳳山區","830"
"277","16","大寮區","831"
"278","16","林園區","832"
"279","16","鳥松區","833"
"280","16","大樹區","840"
"281","16","旗山區","842"
"282","16","美濃區","843"
"283","16","六龜區","844"
"284","16","內門區","845"
"285","16","杉林區","846"
"286","16","甲仙區","847"
"287","16","桃源區","848"
"288","16","那瑪夏區","849"
"289","16","茂林區","851"
"290","16","茄萣區","852"
"291","17","馬公市","880"
"292","17","西嶼鄉","881"
"293","17","望安鄉","882"
"294","17","七美鄉","883"
"295","17","白沙鄉","884"
"296","17","湖西鄉","885"
"297","18","屏東市","900"
"298","18","三地門鄉","901"
"299","18","霧台鄉","902"
"300","18","瑪家鄉","903"
"301","18","九如鄉","904"
"302","18","里港鄉","905"
"303","18","高樹鄉","906"
"304","18","鹽埔鄉","907"
"305","18","長治鄉","908"
"306","18","麟洛鄉","909"
"307","18","竹田鄉","911"
"308","18","內埔鄉","912"
"309","18","萬丹鄉","913"
"310","18","潮州鎮","920"
"311","18","泰武鄉","921"
"312","18","來義鄉","922"
"313","18","萬巒鄉","923"
"314","18","崁頂鄉","924"
"315","18","新埤鄉","925"
"316","18","南州鄉","926"
"317","18","林邊鄉","927"
"318","18","東港鎮","928"
"319","18","琉球鄉","929"
"320","18","佳冬鄉","931"
"321","18","新園鄉","932"
"322","18","枋寮鄉","940"
"323","18","枋山鄉","941"
"324","18","春日鄉","942"
"325","18","獅子鄉","943"
"326","18","車城鄉","944"
"327","18","牡丹鄉","945"
"328","18","恆春鎮","946"
"329","18","滿州鄉","947"
"330","19","台東市","950"
"331","19","綠島鄉","951"
"332","19","蘭嶼鄉","952"
"333","19","延平鄉","953"
"334","19","卑南鄉","954"
"335","19","鹿野鄉","955"
"336","19","關山鎮","956"
"337","19","海端鄉","957"
"338","19","池上鄉","958"
"339","19","東河鄉","959"
"340","19","成功鎮","961"
"341","19","長濱鄉","962"
"342","19","太麻里","963"
"343","19","金峰鄉","964"
"344","19","大武鄉","965"
"345","19","達仁鄉","966"
"346","20","花蓮市","970"
"347","20","新城鄉","971"
"348","20","秀林鄉","972"
"349","20","吉安鄉","973"
"350","20","壽豐鄉","974"
"351","20","鳳林鎮","975"
"352","20","光復鄉","976"
"353","20","豐濱鄉","977"
"354","20","瑞穗鄉","978"
"355","20","萬榮鄉","979"
"356","20","玉里鎮","981"
"357","20","卓溪鄉","982"
"358","20","富里鄉","983"
"359","21","金沙","890"
"360","21","金湖鎮","891"
"361","21","金寧鄉","892"
"362","21","金城鎮","893"
"363","21","烈嶼鄉","894"
"364","21","烏坵鄉","896"
"365","22","南竿鄉","209"
"366","22","北竿鄉","210"
"367","22","莒光鄉","211"
"368","22","東引鄉","212"
"369","23","東沙","817"
"370","23","南沙","819"
